"TypeCode,""FreqCode"",""RefPeriodId"",""RefYear"",""RefMonth"",""Period"",""ReporterCode"",""ReporterISO"",""ReporterDesc"",""FlowCode"",""FlowDesc"",""PartnerCode"",""PartnerISO"",""PartnerDesc"",""Partner2Code"",""Partner2ISO"",""Partner2Desc"",""ClassificationCode"",""ClassificationSearchCode"",""IsOriginalClassification"",""CmdCode"",""CmdDesc"",""AggrLevel"",""IsLeaf"",""CustomsCode"",""CustomsDesc"",""MosCode"",""MotCode"",""MotDesc"",""QtyUnitCode"",""QtyUnitAbbr"",""Qty"",""IsQtyEstimated"",""AltQtyUnitCode"",""AltQtyUnitAbbr"",""AltQty"",""IsAltQtyEstimated"",""NetWgt"",""IsNetWgtEstimated"",""GrossWgt"",""IsGrossWgtEstimated"",""Cifvalue"",""Fobvalue"",""PrimaryValue"",""LegacyEstimationFlag"",""IsReported"",""IsAggregate"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""710"",""ZAF"",""South Africa"",""X"",""Export"",""716"",""ZWE"",""Zimbabwe"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1940"",""false"",""-1"",""N/A"",""0"",""false"",""1940"",""false"",""0"",""false"",""0"",""4947.467"",""4947.467"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""710"",""ZAF"",""South Africa"",""X"",""Export"",""748"",""SWZ"",""Eswatini"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""11914.05"",""false"",""-1"",""N/A"",""0"",""false"",""11914.05"",""false"",""0"",""false"",""0"",""34192.112"",""34192.112"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""710"",""ZAF"",""South Africa"",""X"",""Export"",""784"",""ARE"",""United Arab Emirates"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""36"",""false"",""-1"",""N/A"",""0"",""false"",""36"",""false"",""0"",""false"",""0"",""21.309"",""21.309"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""710"",""ZAF"",""South Africa"",""X"",""Export"",""818"",""EGY"",""Egypt"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""0.5"",""false"",""-1"",""N/A"",""0"",""false"",""0.5"",""false"",""0"",""false"",""0"",""1.107"",""1.107"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""710"",""ZAF"",""South Africa"",""X"",""Export"",""826"",""GBR"",""United Kingdom"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""22.04"",""false"",""-1"",""N/A"",""0"",""false"",""22.04"",""false"",""0"",""false"",""0"",""50.09"",""50.09"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""710"",""ZAF"",""South Africa"",""X"",""Export"",""837"",""X1 "",""Bunkers"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1145"",""false"",""-1"",""N/A"",""0"",""false"",""1145"",""false"",""0"",""false"",""0"",""4144.222"",""4144.222"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""710"",""ZAF"",""South Africa"",""X"",""Export"",""894"",""ZMB"",""Zambia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""-1"",""N/A"",""0"",""true"",""-1"",""N/A"",""0"",""false"",""868.243"",""true"",""0"",""false"",""0"",""5755.141"",""5755.141"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1041857905.634"",""true"",""-1"",""N/A"",""0"",""false"",,""true"",""0"",""false"",,""664487895.081"",""664487895.081"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""20"",""AND"",""Andorra"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2700"",""false"",""8"",""kg"",""2700"",""false"",""2700"",""false"",""0"",""false"",,""11306.221"",""11306.221"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""40"",""AUT"",""Austria"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""81.99"",""false"",""8"",""kg"",""81.99"",""false"",""81.99"",""false"",""0"",""false"",,""813.553"",""813.553"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""56"",""BEL"",""Belgium"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1277.651"",""true"",""-1"",""N/A"",""0"",""false"",,""true"",""0"",""false"",,""2211.426"",""2211.426"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""76"",""BRA"",""Brazil"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""185"",""false"",""8"",""kg"",""185"",""false"",""185"",""false"",""0"",""false"",,""545.955"",""545.955"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""170"",""COL"",""Colombia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""5300"",""false"",""8"",""kg"",""5300"",""false"",""5300"",""false"",""0"",""false"",,""13550.214"",""13550.214"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""192"",""CUB"",""Cuba"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""17700"",""false"",""8"",""kg"",""17700"",""false"",""17700"",""false"",""0"",""false"",,""53512.891"",""53512.891"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""203"",""CZE"",""Czechia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""9"",""false"",""8"",""kg"",""9"",""false"",""9"",""false"",""0"",""false"",,""202.565"",""202.565"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""218"",""ECU"",""Ecuador"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2610"",""false"",""8"",""kg"",""2610"",""false"",""2610"",""false"",""0"",""false"",,""7242.208"",""7242.208"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""251"",""FRA"",""France"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""383227409.74"",""false"",""8"",""kg"",""383227409.74"",""false"",""383227409.74"",""false"",""0"",""false"",,""259894194.527"",""259894194.527"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""276"",""DEU"",""Germany"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""820.32"",""false"",""8"",""kg"",""820.32"",""false"",""820.32"",""false"",""0"",""false"",,""1820.11"",""1820.11"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""300"",""GRC"",""Greece"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""8568.333"",""true"",""-1"",""N/A"",""0"",""false"",,""true"",""0"",""false"",,""5464.808"",""5464.808"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""380"",""ITA"",""Italy"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""395754010.9"",""false"",""8"",""kg"",""395754010.9"",""false"",""395754010.9"",""false"",""0"",""false"",,""259475845.739"",""259475845.739"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""490"",""S19"",""Other Asia, nes"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""86.5"",""false"",""8"",""kg"",""86.5"",""false"",""86.5"",""false"",""0"",""false"",,""95.159"",""95.159"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""504"",""MAR"",""Morocco"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""170"",""false"",""8"",""kg"",""170"",""false"",""170"",""false"",""0"",""false"",,""9643.191"",""9643.191"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""528"",""NLD"",""Netherlands"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""5112450"",""false"",""8"",""kg"",""5112450"",""false"",""5112450"",""false"",""0"",""false"",,""2177782.931"",""2177782.931"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""604"",""PER"",""Peru"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""250"",""false"",""8"",""kg"",""250"",""false"",""250"",""false"",""0"",""false"",,""339.37"",""339.37"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""620"",""PRT"",""Portugal"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""76221579.6"",""false"",""8"",""kg"",""76221579.6"",""false"",""76221579.6"",""false"",""0"",""false"",,""48944233.745"",""48944233.745"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""682"",""SAU"",""Saudi Arabia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""202"",""false"",""8"",""kg"",""202"",""false"",""202"",""false"",""0"",""false"",,""1723.54"",""1723.54"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""705"",""SVN"",""Slovenia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""29998900"",""false"",""8"",""kg"",""29998900"",""false"",""29998900"",""false"",""0"",""false"",,""20552069.696"",""20552069.696"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""804"",""UKR"",""Ukraine"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""9"",""false"",""8"",""kg"",""9"",""false"",""9"",""false"",""0"",""false"",,""100.645"",""100.645"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""826"",""GBR"",""United Kingdom"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""151499052.6"",""false"",""8"",""kg"",""151499052.6"",""false"",""151499052.6"",""false"",""0"",""false"",,""73328500.525"",""73328500.525"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""842"",""USA"",""USA"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""8"",""false"",""8"",""kg"",""8"",""false"",""8"",""false"",""0"",""false"",,""72.892"",""72.892"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""724"",""ESP"",""Spain"",""X"",""Export"",""858"",""URY"",""Uruguay"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""4525"",""false"",""8"",""kg"",""4525"",""false"",""4525"",""false"",""0"",""false"",,""6623.172"",""6623.172"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""748"",""SWZ"",""Eswatini"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1500"",""false"",""8"",""kg"",""1500"",""false"",""1500"",""false"",""0"",""false"",,""5408"",""5408"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""748"",""SWZ"",""Eswatini"",""X"",""Export"",""508"",""MOZ"",""Mozambique"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1000"",""false"",""8"",""kg"",""1000"",""false"",""1000"",""false"",""0"",""false"",,""4051.87"",""4051.87"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""748"",""SWZ"",""Eswatini"",""X"",""Export"",""710"",""ZAF"",""South Africa"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""500"",""false"",""8"",""kg"",""500"",""false"",""500"",""false"",""0"",""false"",,""1356.13"",""1356.13"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""105212612.641"",""true"",""-1"",""N/A"",""0"",""false"",""105212612.641"",""true"",""0"",""false"",,""56828841.337"",""56828841.337"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""191"",""HRV"",""Croatia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""195.742"",""true"",""-1"",""N/A"",""0"",""false"",""195.742"",""true"",""0"",""false"",,""105.727"",""105.727"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""196"",""CYP"",""Cyprus"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""587.226"",""true"",""-1"",""N/A"",""0"",""false"",""587.226"",""true"",""0"",""false"",,""317.18"",""317.18"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""208"",""DNK"",""Denmark"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2000"",""false"",""8"",""kg"",""2000"",""false"",""2000"",""false"",""0"",""false"",,""7400.869"",""7400.869"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""246"",""FIN"",""Finland"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2000"",""false"",""8"",""kg"",""2000"",""false"",""2000"",""false"",""0"",""false"",,""13533.018"",""13533.018"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""251"",""FRA"",""France"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""391.484"",""true"",""-1"",""N/A"",""0"",""false"",""391.484"",""true"",""0"",""false"",,""211.453"",""211.453"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""300"",""GRC"",""Greece"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""195.742"",""true"",""-1"",""N/A"",""0"",""false"",""195.742"",""true"",""0"",""false"",,""105.727"",""105.727"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""392"",""JPN"",""Japan"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1000"",""false"",""8"",""kg"",""1000"",""false"",""1000"",""false"",""0"",""false"",,""8986.77"",""8986.77"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""554"",""NZL"",""New Zealand"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1957.418"",""true"",""-1"",""N/A"",""0"",""false"",""1957.418"",""true"",""0"",""false"",,""1057.267"",""1057.267"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""579"",""NOR"",""Norway"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2936.128"",""true"",""-1"",""N/A"",""0"",""false"",""2936.128"",""true"",""0"",""false"",,""1585.901"",""1585.901"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""620"",""PRT"",""Portugal"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""195.742"",""true"",""-1"",""N/A"",""0"",""false"",""195.742"",""true"",""0"",""false"",,""105.727"",""105.727"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""764"",""THA"",""Thailand"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1370.193"",""true"",""-1"",""N/A"",""0"",""false"",""1370.193"",""true"",""0"",""false"",,""740.087"",""740.087"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""752"",""SWE"",""Sweden"",""X"",""Export"",""826"",""GBR"",""United Kingdom"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""105199782.967"",""true"",""-1"",""N/A"",""0"",""false"",""105199782.967"",""true"",""0"",""false"",,""56794691.613"",""56794691.613"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""757"",""CHE"",""Switzerland"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""453"",""false"",""7"",""l"",""468"",""false"",""453"",""false"",""0"",""false"",""0"",""3607.298"",""3607.298"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""757"",""CHE"",""Switzerland"",""X"",""Export"",""40"",""AUT"",""Austria"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""200"",""false"",""7"",""l"",""200"",""false"",""200"",""false"",""0"",""false"",""0"",""1187.339"",""1187.339"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""757"",""CHE"",""Switzerland"",""X"",""Export"",""276"",""DEU"",""Germany"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""64"",""false"",""7"",""l"",""64"",""false"",""64"",""false"",""0"",""false"",""0"",""614.8"",""614.8"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""757"",""CHE"",""Switzerland"",""X"",""Export"",""380"",""ITA"",""Italy"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""18"",""false"",""7"",""l"",""21"",""false"",""18"",""false"",""0"",""false"",""0"",""99.616"",""99.616"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""757"",""CHE"",""Switzerland"",""X"",""Export"",""442"",""LUX"",""Luxembourg"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""68"",""false"",""7"",""l"",""80"",""false"",""68"",""false"",""0"",""false"",""0"",""483.992"",""483.992"",""0"",""false"",""true"","
